Competizione,Turno,Data,Casa,Ospite,Periodo,Lato,Squadra,ID partita,Cartellini gialli,Cartellini rossi,Possesso palla,Tiri totali,Tiri in porta,Calci d'angolo,Goal previsti (xG),Grandi occasioni,Passaggi,Tiri fuori,xG sui Tiri in porta (xGOT),Tiri fermati,Tiri dall'area di rigore,Tiri da fuori area,Pali colpiti,Gol di testa,Fuorigioco,Punizioni,Palloni toccati nell'area avversaria,Passaggi filtranti riusciti,Rimesse Laterali,Passaggi lunghi,Passaggi offensivi,Cross,Assist previsti (xA),Falli,Tackles,Contrasti vinti,Respinte difensive,Palle intercettate,Errori che hanno portato al tiro,Errori che hanno portato al gol,Parate,xGot affrontati,Gol evitati
Copa del Rey,1/16 di finale,17.12.2025,Huesca,Osasuna,1° tempo,Casa,Huesca,Wr7ReNWq,1.0,,38%,7.0,1.0,5.0,0.28,0.0,81% (130/160),3.0,0.33,3.0,3.0,4.0,0.0,,1.0,4.0,8.0,0.0,10.0,33% (8/24),73% (33/45),7% (1/15),0.23,5.0,33% (2/6),18.0,10.0,8.0,0.0,0.0,0.0,0.63,-0.37
Copa del Rey,1/16 di finale,17.12.2025,Huesca,Osasuna,1° tempo,Ospite,Osasuna,Wr7ReNWq,0.0,,62%,3.0,1.0,2.0,0.19,0.0,87% (240/275),2.0,0.63,0.0,2.0,1.0,0.0,,0.0,5.0,8.0,0.0,8.0,60% (15/25),73% (49/67),29% (4/14),0.4,4.0,71% (5/7),21.0,15.0,0.0,0.0,0.0,0.0,0.33,-0.67
Copa del Rey,1/16 di finale,17.12.2025,Huesca,Osasuna,2° tempo,Casa,Huesca,Wr7ReNWq,2.0,,47%,4.0,0.0,2.0,0.4,0.0,72% (128/179),1.0,0.0,3.0,2.0,2.0,0.0,,1.0,5.0,3.0,0.0,10.0,26% (7/27),37% (11/30),22% (2/9),0.33,8.0,100% (4/4),17.0,16.0,4.0,0.0,0.0,3.0,0.58,0.58
Copa del Rey,1/16 di finale,17.12.2025,Huesca,Osasuna,2° tempo,Ospite,Osasuna,Wr7ReNWq,1.0,,53%,9.0,3.0,3.0,1.19,2.0,83% (161/195),5.0,0.58,1.0,5.0,4.0,0.0,,1.0,8.0,14.0,0.0,8.0,62% (16/26),71% (48/68),19% (3/16),0.52,5.0,50% (2/4),15.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0
Copa del Rey,1/16 di finale,17.12.2025,Huesca,Osasuna,Supplementari,Casa,Huesca,Wr7ReNWq,,,33%,2.0,1.0,0.0,0.58,1.0,81% (83/102),0.0,0.85,1.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,4.0,55% (12/22),73% (19/26),17% (1/6),0.3,4.0,100% (5/5),11.0,10.0,2.0,0.0,0.0,1.0,1.89,-1.11
Copa del Rey,1/16 di finale,17.12.2025,Huesca,Osasuna,Supplementari,Ospite,Osasuna,Wr7ReNWq,,,67%,6.0,4.0,4.0,1.1,1.0,89% (192/215),2.0,1.89,0.0,6.0,0.0,0.0,2.0,0.0,4.0,10.0,0.0,5.0,64% (14/22),69% (25/36),33% (3/9),0.49,2.0,100% (2/2),10.0,7.0,0.0,0.0,0.0,0.0,0.85,-0.15
Copa del Rey,1/16 di finale,17.12.2025,Albacete,Celta Vigo,Totale,Casa,Albacete,U1eJgh7D,2.0,,36%,12.0,5.0,5.0,1.02,3.0,76% (322/421),6.0,1.53,1.0,6.0,6.0,1.0,1.0,5.0,15.0,16.0,1.0,30.0,47% (41/87),61% (66/108),13% (3/24),0.56,13.0,55% (11/20),47.0,22.0,7.0,0.0,0.0,3.0,2.72,0.72
Copa del Rey,1/16 di finale,17.12.2025,Albacete,Celta Vigo,Totale,Ospite,Celta Vigo,U1eJgh7D,2.0,,64%,18.0,5.0,8.0,2.5,4.0,90% (705/782),6.0,2.72,7.0,12.0,6.0,0.0,1.0,5.0,13.0,32.0,1.0,17.0,55% (32/58),84% (256/304),22% (4/18),2.15,15.0,89% (16/18),46.0,44.0,8.0,0.0,0.0,3.0,1.58,-0.42
Copa del Rey,1/16 di finale,17.12.2025,Albacete,Celta Vigo,1° tempo,Casa,Albacete,U1eJgh7D,0.0,,34%,1.0,1.0,1.0,0.19,1.0,76% (136/178),0.0,0.6,0.0,1.0,0.0,0.0,,1.0,9.0,3.0,1.0,7.0,44% (18/41),37% (7/19),0% (0/6),0.2,5.0,63% (5/8),21.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0
Copa del Rey,1/16 di finale,17.12.2025,Albacete,Celta Vigo,1° tempo,Ospite,Celta Vigo,U1eJgh7D,1.0,,66%,6.0,0.0,4.0,0.24,0.0,91% (317/349),3.0,0.0,3.0,3.0,3.0,0.0,,2.0,5.0,11.0,0.0,6.0,47% (9/19),84% (123/146),14% (1/7),0.48,9.0,100% (6/6),19.0,16.0,1.0,0.0,0.0,0.0,0.6,-0.4
Copa del Rey,1/16 di finale,17.12.2025,Albacete,Celta Vigo,2° tempo,Casa,Albacete,U1eJgh7D,1.0,,45%,6.0,2.0,4.0,0.67,2.0,76% (127/167),4.0,0.92,0.0,3.0,3.0,1.0,1.0,2.0,4.0,11.0,0.0,15.0,50% (15/30),68% (44/65),20% (3/15),0.33,4.0,50% (4/8),15.0,5.0,4.0,0.0,0.0,0.0,1.31,-0.69
Copa del Rey,1/16 di finale,17.12.2025,Albacete,Celta Vigo,2° tempo,Ospite,Celta Vigo,U1eJgh7D,1.0,,55%,5.0,2.0,2.0,1.62,3.0,86% (185/215),2.0,1.31,1.0,5.0,0.0,0.0,1.0,2.0,4.0,10.0,1.0,7.0,45% (9/20),81% (65/80),29% (2/7),1.07,4.0,83% (5/6),15.0,21.0,5.0,0.0,0.0,1.0,0.92,-0.08
Copa del Rey,1/16 di finale,17.12.2025,Albacete,Celta Vigo,Supplementari,Casa,Albacete,U1eJgh7D,1.0,,27%,5.0,2.0,0.0,0.16,0.0,78% (59/76),2.0,0.01,1.0,2.0,3.0,0.0,,2.0,2.0,2.0,0.0,8.0,50% (8/16),63% (15/24),0% (0/3),0.03,4.0,50% (2/4),11.0,7.0,0.0,0.0,0.0,3.0,1.41,1.41
Copa del Rey,1/16 di finale,17.12.2025,Albacete,Celta Vigo,Supplementari,Ospite,Celta Vigo,U1eJgh7D,0.0,,73%,7.0,3.0,2.0,0.64,1.0,93% (203/218),1.0,1.41,3.0,4.0,3.0,0.0,,1.0,4.0,11.0,0.0,4.0,74% (14/19),87% (68/78),25% (1/4),0.6,2.0,83% (5/6),12.0,7.0,2.0,0.0,0.0,2.0,0.06,0.06
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Totale,Casa,Racing Santander,lAOTnpfT,3.0,,33%,10.0,5.0,1.0,0.75,2.0,74% (193/262),3.0,1.69,2.0,8.0,2.0,0.0,,0.0,11.0,13.0,0.0,10.0,39% (21/54),66% (45/68),0% (0/1),0.29,9.0,80% (16/20),46.0,54.0,12.0,0.0,0.0,5.0,0.9,-0.1
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Totale,Ospite,Villarreal,lAOTnpfT,4.0,,67%,22.0,5.0,11.0,1.65,6.0,85% (423/498),11.0,0.9,6.0,14.0,8.0,0.0,,5.0,9.0,56.0,0.0,37.0,63% (36/57),75% (183/243),15% (6/41),1.99,11.0,69% (11/16),44.0,10.0,7.0,0.0,1.0,3.0,1.69,-0.31
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,1° tempo,Casa,Racing Santander,lAOTnpfT,1.0,,37%,5.0,2.0,0.0,0.52,2.0,68% (106/155),1.0,1.11,2.0,5.0,0.0,0.0,,0.0,5.0,9.0,0.0,7.0,32% (11/34),57% (20/35),0% (0/0),0.12,7.0,83% (10/12),26.0,24.0,5.0,0.0,0.0,3.0,0.23,0.23
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,1° tempo,Ospite,Villarreal,lAOTnpfT,0.0,,63%,10.0,2.0,5.0,0.53,1.0,82% (209/254),6.0,0.23,2.0,6.0,4.0,0.0,,2.0,7.0,30.0,0.0,18.0,57% (17/30),71% (88/124),7% (1/15),0.74,5.0,86% (6/7),23.0,6.0,5.0,0.0,1.0,0.0,1.11,-0.89
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,2° tempo,Casa,Racing Santander,lAOTnpfT,2.0,,29%,5.0,3.0,1.0,0.23,0.0,81% (87/107),2.0,0.58,0.0,3.0,2.0,0.0,,0.0,6.0,4.0,0.0,3.0,50% (10/20),76% (25/33),0% (0/1),0.17,2.0,75% (6/8),20.0,30.0,7.0,0.0,0.0,2.0,0.67,-0.33
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,2° tempo,Ospite,Villarreal,lAOTnpfT,4.0,,71%,12.0,3.0,6.0,1.12,5.0,88% (214/244),5.0,0.67,4.0,8.0,4.0,0.0,,3.0,2.0,26.0,0.0,19.0,70% (19/27),80% (95/119),19% (5/26),1.25,6.0,56% (5/9),21.0,4.0,2.0,0.0,0.0,3.0,0.58,0.58
Copa del Rey,1/16 di finale,17.12.2025,Baleares,Atl. Madrid,Totale,Casa,Baleares,pnZw5R9c,0.0,,43%,12.0,9.0,7.0,3.57,7.0,83% (318/382),0.0,4.83,3.0,11.0,1.0,0.0,0.0,2.0,14.0,20.0,0.0,27.0,57% (38/67),71% (65/91),16% (3/19),1.07,8.0,63% (15/24),55.0,15.0,7.0,0.0,0.0,1.0,1.82,-1.18
Copa del Rey,1/16 di finale,17.12.2025,Baleares,Atl. Madrid,Totale,Ospite,Atl. Madrid,pnZw5R9c,1.0,,57%,10.0,4.0,7.0,1.35,3.0,88% (449/508),1.0,1.82,5.0,7.0,3.0,0.0,1.0,4.0,8.0,34.0,0.0,18.0,63% (25/40),82% (161/196),27% (7/26),2.04,14.0,52% (17/33),63.0,20.0,7.0,0.0,0.0,7.0,4.83,2.83
Copa del Rey,1/16 di finale,17.12.2025,Baleares,Atl. Madrid,1° tempo,Casa,Baleares,pnZw5R9c,,,41%,3.0,3.0,2.0,0.85,3.0,82% (158/193),0.0,1.81,0.0,3.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,18.0,49% (18/37),61% (23/38),13% (1/8),0.31,3.0,57% (8/14),29.0,11.0,5.0,0.0,0.0,0.0,1.4,-0.6
Copa del Rey,1/16 di finale,17.12.2025,Baleares,Atl. Madrid,1° tempo,Ospite,Atl. Madrid,pnZw5R9c,,,59%,6.0,2.0,3.0,0.61,2.0,89% (241/272),0.0,1.4,4.0,3.0,3.0,0.0,1.0,3.0,3.0,22.0,0.0,10.0,70% (14/20),85% (108/127),28% (5/18),1.24,6.0,59% (10/17),35.0,10.0,6.0,0.0,0.0,2.0,1.81,0.81
Copa del Rey,1/16 di finale,17.12.2025,Baleares,Atl. Madrid,2° tempo,Casa,Baleares,pnZw5R9c,0.0,,45%,9.0,6.0,5.0,2.72,4.0,85% (160/189),0.0,3.02,3.0,8.0,1.0,0.0,,2.0,8.0,14.0,0.0,9.0,67% (20/30),79% (42/53),18% (2/11),0.76,5.0,70% (7/10),26.0,4.0,2.0,0.0,0.0,1.0,0.42,-0.58
Copa del Rey,1/16 di finale,17.12.2025,Baleares,Atl. Madrid,2° tempo,Ospite,Atl. Madrid,pnZw5R9c,1.0,,55%,4.0,2.0,4.0,0.74,1.0,88% (208/236),1.0,0.42,1.0,4.0,0.0,0.0,,1.0,5.0,12.0,0.0,8.0,55% (11/20),77% (53/69),25% (2/8),0.8,8.0,44% (7/16),28.0,10.0,1.0,0.0,0.0,5.0,3.02,2.02
Copa del Rey,1/16 di finale,17.12.2025,Alaves,Siviglia,Totale,Casa,Alaves,YmsqADif,1.0,,52%,15.0,7.0,11.0,1.98,1.0,85% (313/369),4.0,1.82,4.0,8.0,7.0,0.0,,2.0,18.0,18.0,0.0,24.0,58% (30/52),76% (64/84),32% (7/22),0.43,15.0,82% (9/11),41.0,18.0,12.0,0.0,0.0,3.0,0.53,0.53
Copa del Rey,1/16 di finale,17.12.2025,Alaves,Siviglia,Totale,Ospite,Siviglia,YmsqADif,2.0,,48%,9.0,3.0,9.0,0.63,0.0,78% (267/343),4.0,0.53,2.0,5.0,4.0,1.0,,1.0,15.0,13.0,0.0,17.0,46% (25/54),70% (64/91),21% (4/19),0.44,18.0,69% (9/13),47.0,21.0,13.0,0.0,0.0,5.0,1.82,0.82
Copa del Rey,1/16 di finale,17.12.2025,Alaves,Siviglia,1° tempo,Casa,Alaves,YmsqADif,1.0,,63%,5.0,1.0,8.0,0.16,0.0,87% (204/235),1.0,0.4,3.0,1.0,4.0,0.0,,0.0,6.0,4.0,0.0,15.0,71% (20/28),75% (40/53),17% (2/12),0.13,9.0,100% (6/6),16.0,6.0,5.0,0.0,0.0,2.0,0.08,0.08
Copa del Rey,1/16 di finale,17.12.2025,Alaves,Siviglia,1° tempo,Ospite,Siviglia,YmsqADif,1.0,,37%,4.0,2.0,4.0,0.1,0.0,75% (104/139),2.0,0.08,0.0,1.0,3.0,0.0,,0.0,9.0,5.0,0.0,7.0,46% (11/24),77% (23/30),25% (2/8),0.24,6.0,86% (6/7),23.0,11.0,7.0,0.0,0.0,1.0,0.4,0.4
Copa del Rey,1/16 di finale,17.12.2025,Alaves,Siviglia,2° tempo,Casa,Alaves,YmsqADif,0.0,,40%,10.0,6.0,3.0,1.82,1.0,81% (109/134),3.0,1.42,1.0,7.0,3.0,0.0,,2.0,12.0,14.0,0.0,9.0,42% (10/24),77% (24/31),50% (5/10),0.3,6.0,60% (3/5),25.0,12.0,7.0,0.0,0.0,1.0,0.45,0.45
Copa del Rey,1/16 di finale,17.12.2025,Alaves,Siviglia,2° tempo,Ospite,Siviglia,YmsqADif,1.0,,60%,5.0,1.0,5.0,0.53,0.0,80% (163/204),2.0,0.45,2.0,4.0,1.0,1.0,,1.0,6.0,8.0,0.0,10.0,47% (14/30),67% (41/61),18% (2/11),0.2,12.0,50% (3/6),24.0,10.0,6.0,0.0,0.0,4.0,1.42,0.42
Copa del Rey,1/16 di finale,17.12.2025,CF Talavera,Real Madrid,Totale,Casa,CF Talavera,4d5Zg11d,1.0,,35%,16.0,5.0,5.0,1.6,2.0,80% (250/313),8.0,1.76,3.0,12.0,4.0,1.0,,2.0,7.0,20.0,2.0,6.0,46% (24/52),68% (75/111),50% (10/20),0.86,11.0,61% (11/18),39.0,34.0,9.0,0.0,1.0,6.0,2.51,0.51
Copa del Rey,1/16 di finale,17.12.2025,CF Talavera,Real Madrid,Totale,Ospite,Real Madrid,4d5Zg11d,1.0,,65%,25.0,9.0,11.0,2.93,6.0,91% (537/588),6.0,2.51,10.0,13.0,12.0,0.0,,1.0,11.0,35.0,3.0,16.0,68% (30/44),88% (224/255),30% (7/23),2.09,7.0,33% (3/9),33.0,17.0,7.0,1.0,0.0,3.0,1.76,-0.24
Copa del Rey,1/16 di finale,17.12.2025,CF Talavera,Real Madrid,1° tempo,Casa,CF Talavera,4d5Zg11d,1.0,,26%,6.0,1.0,3.0,0.36,0.0,66% (71/107),3.0,0.22,2.0,3.0,3.0,0.0,,0.0,3.0,8.0,0.0,1.0,48% (12/25),60% (27/45),33% (3/9),0.23,7.0,60% (6/10),18.0,23.0,4.0,0.0,0.0,3.0,1.96,0.96
Copa del Rey,1/16 di finale,17.12.2025,CF Talavera,Real Madrid,1° tempo,Ospite,Real Madrid,4d5Zg11d,0.0,,74%,17.0,5.0,8.0,2.15,4.0,91% (279/307),4.0,1.96,8.0,10.0,7.0,0.0,,1.0,7.0,27.0,0.0,10.0,75% (18/24),89% (158/178),35% (7/20),1.31,3.0,25% (1/4),19.0,10.0,5.0,1.0,0.0,1.0,0.22,0.22
Copa del Rey,1/16 di finale,17.12.2025,CF Talavera,Real Madrid,2° tempo,Casa,CF Talavera,4d5Zg11d,0.0,,43%,10.0,4.0,2.0,1.24,2.0,87% (179/206),5.0,1.54,1.0,9.0,1.0,1.0,,2.0,4.0,12.0,2.0,5.0,44% (12/27),73% (48/66),64% (7/11),0.63,4.0,63% (5/8),21.0,11.0,5.0,0.0,1.0,3.0,0.55,-0.45
Copa del Rey,1/16 di finale,17.12.2025,CF Talavera,Real Madrid,2° tempo,Ospite,Real Madrid,4d5Zg11d,1.0,,57%,8.0,4.0,3.0,0.78,2.0,92% (258/281),2.0,0.55,2.0,3.0,5.0,0.0,,0.0,4.0,8.0,3.0,6.0,60% (12/20),86% (66/77),0% (0/3),0.78,4.0,40% (2/5),14.0,7.0,2.0,0.0,0.0,2.0,1.54,-0.46
Copa del Rey,1/16 di finale,18.12.2025,Ourense CF,Ath. Bilbao,Totale,Casa,Ourense CF,K4mMH4g3,3.0,,47%,6.0,1.0,5.0,0.41,0.0,63% (281/443),3.0,0.14,2.0,4.0,2.0,0.0,,4.0,12.0,14.0,0.0,45.0,42% (59/142),54% (75/138),33% (7/21),0.44,22.0,61% (19/31),79.0,51.0,4.0,1.0,0.0,6.0,1.05,0.05
Copa del Rey,1/16 di finale,18.12.2025,Ourense CF,Ath. Bilbao,Totale,Ospite,Ath. Bilbao,K4mMH4g3,3.0,,53%,29.0,7.0,11.0,2.09,5.0,68% (334/488),13.0,1.05,9.0,22.0,7.0,1.0,,2.0,22.0,65.0,0.0,29.0,38% (44/116),65% (165/254),31% (10/32),1.6,12.0,62% (21/34),90.0,32.0,14.0,0.0,0.0,1.0,0.14,0.14
Copa del Rey,1/16 di finale,18.12.2025,Ourense CF,Ath. Bilbao,1° tempo,Casa,Ourense CF,K4mMH4g3,1.0,,47%,3.0,0.0,3.0,0.23,0.0,65% (91/141),3.0,0.0,0.0,3.0,0.0,0.0,,1.0,5.0,6.0,0.0,13.0,43% (20/46),61% (23/38),56% (5/9),0.3,7.0,78% (7/9),31.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0
Copa del Rey,1/16 di finale,18.12.2025,Ourense CF,Ath. Bilbao,1° tempo,Ospite,Ath. Bilbao,K4mMH4g3,1.0,,53%,8.0,0.0,2.0,0.71,1.0,66% (105/160),4.0,0.0,4.0,6.0,2.0,0.0,,1.0,7.0,26.0,0.0,10.0,36% (13/36),58% (50/86),33% (3/9),0.62,5.0,62% (8/13),36.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0
Copa del Rey,1/16 di finale,18.12.2025,Ourense CF,Ath. Bilbao,2° tempo,Casa,Ourense CF,K4mMH4g3,1.0,,42%,2.0,1.0,1.0,0.1,0.0,66% (117/176),0.0,0.14,1.0,1.0,1.0,0.0,,2.0,2.0,6.0,0.0,20.0,49% (27/55),59% (29/49),50% (1/2),0.06,9.0,42% (5/12),20.0,22.0,3.0,1.0,0.0,4.0,0.47,0.47
Copa del Rey,1/16 di finale,18.12.2025,Ourense CF,Ath. Bilbao,2° tempo,Ospite,Ath. Bilbao,K4mMH4g3,1.0,,58%,14.0,4.0,4.0,0.7,2.0,75% (172/230),5.0,0.47,5.0,11.0,3.0,1.0,,0.0,9.0,27.0,0.0,12.0,39% (18/46),72% (88/123),39% (7/18),0.73,2.0,62% (8/13),31.0,5.0,5.0,0.0,0.0,1.0,0.14,0.14
Copa del Rey,1/16 di finale,18.12.2025,Ourense CF,Ath. Bilbao,Supplementari,Casa,Ourense CF,K4mMH4g3,1.0,,57%,1.0,0.0,1.0,0.08,0.0,58% (73/126),0.0,0.0,1.0,0.0,1.0,0.0,,1.0,5.0,2.0,0.0,12.0,29% (12/41),45% (23/51),10% (1/10),0.08,6.0,70% (7/10),28.0,9.0,0.0,0.0,0.0,2.0,0.58,-0.42
Copa del Rey,1/16 di finale,18.12.2025,Ourense CF,Ath. Bilbao,Supplementari,Ospite,Ath. Bilbao,K4mMH4g3,1.0,,43%,7.0,3.0,5.0,0.68,2.0,58% (57/98),4.0,0.58,0.0,5.0,2.0,0.0,,1.0,6.0,12.0,0.0,7.0,38% (13/34),60% (27/45),0% (0/5),0.25,5.0,63% (5/8),23.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0
Copa del Rey,1/16 di finale,18.12.2025,Burgos CF,Getafe,Totale,Casa,Burgos CF,Mer5HeaK,4.0,,40%,7.0,4.0,3.0,2.03,4.0,76% (225/298),3.0,2.66,0.0,7.0,0.0,0.0,,2.0,15.0,10.0,0.0,22.0,51% (27/53),55% (35/64),9% (1/11),0.24,17.0,53% (8/15),40.0,32.0,14.0,0.0,0.0,3.0,0.66,-0.34
Copa del Rey,1/16 di finale,18.12.2025,Burgos CF,Getafe,Totale,Ospite,Getafe,Mer5HeaK,2.0,,60%,11.0,4.0,4.0,1.09,1.0,81% (349/430),4.0,0.66,3.0,7.0,4.0,0.0,,3.0,17.0,19.0,0.0,39.0,48% (23/48),68% (82/120),15% (4/27),0.72,15.0,35% (7/20),53.0,8.0,6.0,0.0,1.0,1.0,2.66,-0.34
Copa del Rey,1/16 di finale,18.12.2025,Burgos CF,Getafe,1° tempo,Casa,Burgos CF,Mer5HeaK,0.0,,49%,4.0,2.0,3.0,1.17,2.0,84% (163/194),2.0,1.08,0.0,4.0,0.0,0.0,,1.0,8.0,7.0,0.0,12.0,70% (19/27),77% (33/43),0% (0/9),0.15,7.0,56% (5/9),22.0,13.0,7.0,0.0,0.0,0.0,0.22,-0.78
Copa del Rey,1/16 di finale,18.12.2025,Burgos CF,Getafe,1° tempo,Ospite,Getafe,Mer5HeaK,1.0,,51%,4.0,1.0,2.0,0.08,0.0,79% (158/200),1.0,0.22,2.0,2.0,2.0,0.0,,1.0,7.0,4.0,0.0,19.0,36% (10/28),55% (23/42),13% (1/8),0.22,8.0,40% (4/10),24.0,6.0,2.0,0.0,0.0,1.0,1.08,0.08
Copa del Rey,1/16 di finale,18.12.2025,Burgos CF,Getafe,2° tempo,Casa,Burgos CF,Mer5HeaK,4.0,,30%,3.0,2.0,0.0,0.86,2.0,60% (62/104),1.0,1.58,0.0,3.0,0.0,0.0,,1.0,7.0,3.0,0.0,10.0,31% (8/26),10% (2/21),50% (1/2),0.09,10.0,50% (3/6),18.0,19.0,7.0,0.0,0.0,3.0,0.44,0.44
Copa del Rey,1/16 di finale,18.12.2025,Burgos CF,Getafe,2° tempo,Ospite,Getafe,Mer5HeaK,1.0,,70%,7.0,3.0,2.0,1.01,1.0,83% (191/230),3.0,0.44,1.0,5.0,2.0,0.0,,2.0,10.0,15.0,0.0,20.0,65% (13/20),76% (59/78),16% (3/19),0.5,7.0,30% (3/10),29.0,2.0,4.0,0.0,1.0,0.0,1.58,-0.42
Copa del Rey,1/16 di finale,18.12.2025,Murcia,Betis,Totale,Casa,Murcia,SUjUFrOF,0.0,,41%,13.0,5.0,5.0,1.4,3.0,85% (355/418),0.0,2.07,8.0,7.0,6.0,0.0,,1.0,11.0,14.0,0.0,15.0,41% (18/44),66% (38/58),27% (4/15),0.75,9.0,67% (14/21),50.0,27.0,8.0,0.0,0.0,4.0,1.39,0.39
Copa del Rey,1/16 di finale,18.12.2025,Murcia,Betis,Totale,Ospite,Betis,SUjUFrOF,3.0,,59%,18.0,5.0,6.0,1.73,2.0,90% (542/605),6.0,1.39,7.0,8.0,10.0,0.0,,1.0,9.0,28.0,2.0,7.0,58% (26/45),81% (142/176),21% (4/19),0.67,11.0,65% (13/20),44.0,15.0,6.0,1.0,0.0,5.0,2.07,2.07
Copa del Rey,1/16 di finale,18.12.2025,Murcia,Betis,1° tempo,Casa,Murcia,SUjUFrOF,0.0,,45%,10.0,4.0,5.0,1.25,3.0,82% (149/181),0.0,1.93,6.0,6.0,4.0,0.0,,1.0,8.0,12.0,0.0,7.0,48% (13/27),57% (13/23),43% (3/7),0.66,4.0,77% (10/13),34.0,14.0,8.0,0.0,0.0,0.0,0.86,-0.14
Copa del Rey,1/16 di finale,18.12.2025,Murcia,Betis,1° tempo,Ospite,Betis,SUjUFrOF,3.0,,55%,10.0,1.0,5.0,1.17,1.0,86% (190/221),5.0,0.86,4.0,5.0,5.0,0.0,,0.0,4.0,15.0,1.0,5.0,60% (15/25),78% (62/80),30% (3/10),0.36,8.0,73% (8/11),23.0,9.0,1.0,1.0,0.0,4.0,1.93,1.93
Copa del Rey,1/16 di finale,18.12.2025,Murcia,Betis,2° tempo,Casa,Murcia,SUjUFrOF,,,39%,3.0,1.0,0.0,0.15,0.0,87% (206/237),0.0,0.14,2.0,1.0,2.0,0.0,,0.0,3.0,2.0,0.0,8.0,29% (5/17),71% (25/35),13% (1/8),0.09,5.0,50% (4/8),16.0,13.0,0.0,0.0,0.0,4.0,0.53,0.53
Copa del Rey,1/16 di finale,18.12.2025,Murcia,Betis,2° tempo,Ospite,Betis,SUjUFrOF,,,61%,8.0,4.0,1.0,0.56,1.0,92% (352/384),1.0,0.53,3.0,3.0,5.0,0.0,,1.0,5.0,13.0,1.0,2.0,55% (11/20),83% (80/96),11% (1/9),0.31,3.0,56% (5/9),21.0,6.0,5.0,0.0,0.0,1.0,0.14,0.14
Copa del Rey,1/16 di finale,06.01.2026,Granada,Vallecano,Totale,Casa,Granada,ERQf1q9M,0.0,,40%,9.0,6.0,3.0,1.83,5.0,77% (245/319),1.0,1.31,2.0,7.0,2.0,1.0,,0.0,9.0,11.0,1.0,13.0,41% (23/56),51% (36/71),13% (2/15),0.64,19.0,62% (13/21),47.0,22.0,13.0,0.0,2.0,2.0,0.68,-1.32
Copa del Rey,1/16 di finale,06.01.2026,Granada,Vallecano,Totale,Ospite,Vallecano,ERQf1q9M,3.0,,60%,18.0,4.0,11.0,0.72,1.0,85% (404/477),8.0,0.68,6.0,12.0,6.0,1.0,,3.0,19.0,24.0,1.0,21.0,64% (42/66),73% (103/142),20% (4/20),0.64,9.0,38% (5/13),50.0,13.0,12.0,1.0,1.0,6.0,1.31,0.31
Copa del Rey,1/16 di finale,06.01.2026,Granada,Vallecano,1° tempo,Casa,Granada,ERQf1q9M,0.0,,35%,6.0,3.0,2.0,1.22,3.0,75% (106/142),1.0,0.76,2.0,5.0,1.0,1.0,,0.0,5.0,9.0,0.0,6.0,39% (11/28),48% (15/31),20% (1/5),0.08,11.0,64% (7/11),25.0,17.0,8.0,0.0,0.0,1.0,0.21,0.21
Copa del Rey,1/16 di finale,06.01.2026,Granada,Vallecano,1° tempo,Ospite,Vallecano,ERQf1q9M,1.0,,65%,10.0,1.0,8.0,0.48,1.0,85% (221/259),5.0,0.21,4.0,8.0,2.0,0.0,,0.0,11.0,14.0,0.0,9.0,71% (25/35),71% (54/76),15% (2/13),0.31,5.0,67% (2/3),23.0,6.0,5.0,1.0,1.0,3.0,0.76,-0.24
Copa del Rey,1/16 di finale,06.01.2026,Granada,Vallecano,2° tempo,Casa,Granada,ERQf1q9M,0.0,,46%,3.0,3.0,1.0,0.61,2.0,79% (139/177),0.0,0.55,0.0,2.0,1.0,0.0,,0.0,4.0,2.0,1.0,7.0,43% (12/28),53% (21/40),10% (1/10),0.56,8.0,60% (6/10),22.0,5.0,5.0,0.0,2.0,1.0,0.47,-1.53
Copa del Rey,1/16 di finale,06.01.2026,Granada,Vallecano,2° tempo,Ospite,Vallecano,ERQf1q9M,2.0,,54%,8.0,3.0,3.0,0.24,0.0,84% (183/218),3.0,0.47,2.0,4.0,4.0,1.0,,3.0,8.0,10.0,1.0,12.0,55% (17/31),74% (49/66),29% (2/7),0.33,4.0,30% (3/10),27.0,7.0,7.0,0.0,0.0,3.0,0.55,0.55
Copa del Rey,Ottavi di finale,13.01.2026,Cultural Leonesa,Ath. Bilbao,Totale,Casa,Cultural Leonesa,tdmQBfHL,2.0,0.0,58%,16.0,5.0,4.0,1.82,2.0,86% (574/667),6.0,2.23,5.0,7.0,9.0,0.0,,1.0,7.0,25.0,0.0,23.0,43% (24/56),71% (104/147),22% (7/32),1.3,19.0,67% (14/21),46.0,30.0,13.0,1.0,0.0,3.0,2.28,-1.72
